date,name,open,high,low,close,volume,marketCap,daily_weighted_sentiment,comment_volume,BTC_trends,gold_spot,gspc_spot,ndx_spot,price_change,target,percent_change_24h,percent_change_3d,percent_change_7d,percent_change_14d,ma_7d,price_vs_ma7d,ma_14d,price_vs_ma14d,close_7_ema,close_14_ema,dx,adx,adxr,rsi_7,rsi,stochrsi,atr,mfi,boll,boll_ub,boll_lb,boll_width,kdjk,kdjd,kdj_signal,macd,macds,macdh
2025-01-20,2781,101083.753465156,109114.8848340883,99471.3589402134,102016.6622807587,126279678351.02,2021959305140.74,-0.1198138288974092,80.0,66.0,2744.300049,5996.660156,21441.16016,927.0557824373973,1.0,0.9170634000368771,-2.3409271732343195,7.935264869475733,-0.060172848827533265,101253.11792262654,0.7540946627595496,97963.93628513663,4.1369570775781055,100989.03307376005,99433.16604674343,14.672281892147298,12.03269592317311,12.318835397328542,60.83616519806236,57.9862349864524,70.80926902508246,4350.570447094693,0.6147853785458876,97976.92233179032,105060.09934925204,90893.74531432861,14166.354034923424,72.66532114249722,71.03151771528059,0.0,1460.1143051918189,695.9248003759899,764.189504815829
2025-01-21,2781,102052.5752511938,107180.9248951009,100103.9558070991,106146.2630067343,88733878242.01,2102915931217.31,0.3121935007787401,67.0,66.0,2755.0,6049.240234,21566.50977,4129.600725975601,-1.0,4.047966904279399,1.6648097686153607,9.957335642867626,9.516405573334863,102626.29203578178,3.429891990763189,98622.76183706961,7.628564673633793,102278.34055700361,100328.24564141026,14.672281892147302,12.786863342880023,12.452557667486108,71.3908324945422,64.22679869142449,98.2286764898181,4545.313356566785,0.6962868700531517,98563.24760685253,106316.32228436435,90810.17292934071,15506.149355023634,76.79299084904727,72.95200875986947,0.0,1860.851267052596,928.9100937113113,931.9411733412848
2025-01-22,2781,106136.3833471013,106294.3401357715,103360.2693116155,103653.0692422291,53878181052.37,2053851084717.98,0.0143665651215933,102.0,66.0,2767.600098,6086.370117,21853.0,-2493.193764505195,1.0,-2.348828582262019,2.535832151993156,3.1327711759239207,9.058529685381078,103076.08857878666,0.5597618918197775,99237.72939323306,4.449255213710197,102622.02272831,100771.55545485337,14.672281892147298,13.325554356956388,12.701985293049043,60.00110475104321,58.57036380264651,73.3757785233124,4430.224522262148,0.6997891472000717,98901.55715555247,106932.1604119415,90870.95389916343,16061.206512778066,72.22122876243387,72.70841542739093,-1.0,1954.7255114944273,1134.0731772679346,820.6523342264927
2025-01-23,2781,103657.674563574,106820.3288084091,101257.8031755016,103960.1716372268,104104515428.06,2059818861176.53,-1.4708131172218052e-05,45.0,66.0,2763.100098,6118.709961,21900.92969,307.1023949976952,1.0,0.2962791138195975,1.9050901225521333,4.213505186788291,12.408773493775804,103676.55465579123,0.27355941984876203,100057.45329792572,3.90047738640774,102956.55995553921,101196.70427917031,4.324465939002634,10.7538148089696,12.145365154740633,60.89760056364619,59.048779282626924,69.69655504909316,4511.1032265251415,0.6618475507285055,99194.19429931413,107523.93185444968,90864.45674417858,16659.4751102711,67.85832668093704,71.09171917857296,0.0,2030.4958209211036,1313.3577059985685,717.1381149225351
2025-01-24,2781,103965.6697206428,107098.5451631159,102772.1241731584,104819.4844854964,52388229265.3,2076961712719.0,-0.6491980436574394,43.0,66.0,2777.300049,6101.240234,21774.00977,859.3128482696047,-1.0,0.8265789049177519,-1.2499531153100651,0.3421739172488447,10.684131375335525,103727.61777911674,1.0526287306672182,100780.16958527055,4.0080453494456325,103422.29108802852,101679.74164001428,5.5391971862111475,9.263924059610043,11.322096270417607,63.56354604992171,60.42585686813248,77.17352138391914,4497.9116300957385,0.6605448692685008,99523.35706900565,108206.50149719151,90840.2126408198,17366.288856371713,66.38714299001882,69.52352711572158,0.0,2135.2696189901326,1477.7400885968814,657.5295303932512
2025-01-25,2781,104824.0336788709,105243.7906021354,104120.3768049614,104714.6453663176,23888996501.99,2074559479001.94,-0.0058170764068147,43.0,66.0,2777.300049,6101.240234,21774.00977,-104.83911917879595,-1.0,-0.10001873191172184,1.0241627496892391,0.293634458702452,10.731116874021684,103771.41464529773,0.9089504313340485,101505.0304203471,3.1620255002919775,103745.37965760079,102084.3954701884,5.539197186211166,8.199716381496078,10.429987730725742,62.95263132603713,60.16005591741251,75.73033126796909,4256.875933117129,0.6361148002496255,99843.34136513967,108806.15561869637,90880.52711158297,17925.628507113404,62.381779145943185,67.14294445912878,0.0,2184.6605620422924,1619.124183285964,565.5363787563285
2025-01-26,2781,104713.2132299644,105438.6445345296,102507.711729671,102682.4970331773,22543395879.45,2034705019960.93,0.135476433457555,44.0,48.0,2777.300049,6101.240234,21774.00977,-2032.1483331403142,-1.0,-1.9406534072014092,-1.2290039386506635,1.5757213723870178,8.672019433791057,103998.97043599145,-1.265852341898334,102090.32013260071,0.5800519577247175,103479.65900149492,102164.14234525365,2.760335705007245,6.645607616784982,9.348736269599812,51.71302182584763,55.10056853094535,48.06555152492539,4162.165659507052,0.6123579064882353,99873.56193815471,108872.10736979941,90875.01650651002,17997.0908632894,52.68731343945169,62.32440078590308,0.0,2036.352098665855,1702.5697663619421,333.7823323039129
2025-01-27,2781,102680.3035909706,103214.110459846,97795.9361021666,102087.6913350177,89006608427.88,2023052943646.03,-0.2442966523398653,36.0,48.0,2737.5,6012.279785,21127.2793,-594.8056981595873,-1.0,-0.5792668812557245,-2.6061883092515004,0.06962495407223379,8.01041474806885,104009.11744374274,-1.8473631504125687,102631.11768318465,-0.529494718984225,103131.66708487563,102153.94887722218,22.0484483069785,11.046419242554558,9.833788547586883,48.741346474364576,53.67759847231678,18.9644135515421,4251.88061064255,0.598227077106054,100131.81124092198,109070.03906921892,91193.58341262503,17876.4556565939,47.76372673782264,57.470842769876256,0.0,1849.500841596062,1731.9559814087663,117.54486018729563
2025-01-28,2781,102095.417582976,103730.8210612241,100238.1881368375,101332.4762208059,47180685494.0,2007518100049.64,-0.0116319904280135,25.0,48.0,2766.800049,6067.700195,21463.03906,-755.2151142118091,1.0,-0.7397709795723073,-3.2298912283759806,-4.535050645751893,4.970714782744179,103321.43361718154,-1.9250191627663333,102973.86282648167,-1.5939837164714532,102681.8693688582,102044.41918969995,19.254813371560303,13.39167470798477,10.850327450557709,44.9178333318314,51.84679457057457,0.0,4197.648608285861,0.5966797712884957,100446.25887916524,109067.65187739649,91824.86588093398,17242.78599646251,42.25729185723819,52.39965913233023,0.0,1621.7854077601514,1709.9218666790434,-88.136458918892
2025-01-29,2781,101317.5272532106,104750.8072420015,101283.8227095721,103703.2111924169,47432049817.95,2055183543946.32,0.269322722488898,47.0,48.0,2769.100098,6039.310059,21411.46094,2370.734971611004,1.0,2.3395608792240674,0.9940488288961324,0.048374785767912876,3.182661433036782,103328.59675292265,0.3625467211076367,103202.34266585464,0.4853267024993408,102937.20482474788,102265.59145672897,13.721180419247311,13.485819196916925,11.603325092374627,57.210836295010765,56.82505447910037,38.943917548415854,4145.458295021158,0.593068647534164,101007.21759020959,108874.23399779387,93140.20118262531,15734.032815168553,49.152817709162505,51.317378657940985,0.0,1614.0124116277439,1690.7399756687837,-76.72756404103984
2025-01-30,2781,103709.3387991247,106418.7666945693,103321.6450644576,104735.3028391485,41915744521.36,2075653153142.54,-0.0214726987637971,23.0,48.0,2823.0,6071.169922,21508.11914,1032.0916467315983,-1.0,0.995235957367413,2.593467899516133,0.7456040036433853,4.990525253798084,103439.32978176863,1.2528823031955598,103557.94221877992,1.1369100188194612,103386.72932834804,102594.88630771838,5.1302900142057,11.098525144713717,11.45909653590008,61.56726228127041,58.82099744737898,54.55777456196025,4070.5770751841396,0.5887744263836199,101508.90990903358,108951.02819218686,94066.7916258803,14884.236566306558,57.633851533652205,53.42286961651139,1.0,1671.8612330636824,1686.9642271477637,-15.102994084081274
2025-01-31,2781,104737.5621920365,106026.3502880846,101543.8829139224,102405.0270844454,45732764359.6,2029428972448.1,-0.0823041131628501,18.0,48.0,2812.5,6040.529785,21478.05078,-2330.2757547030924,-1.0,-2.2249190975099475,1.0584473049907395,-2.303443308181008,-1.9691511731313782,103094.4072959042,-0.6686882727596583,103411.01253751047,-0.9728030200846933,103141.30376737239,102569.57174461531,12.700074944733785,11.556110801862308,11.486814897603574,48.54758982459715,52.877267480793606,8.150443370132235,4099.997821583071,0.5239134772333536,101900.83157949356,108591.19481333876,95210.46834564836,13380.726467690401,54.937973750923256,53.927904327982006,0.0,1512.2409256635729,1652.0195668509257,-139.77864118735283
2025-02-01,2781,102402.7981153973,102755.7260175272,100297.7092387421,100655.9056512145,27757944848.3,1994943345106.19,-0.5829472941803705,52.0,48.0,2812.5,6040.529785,21478.05078,-1749.1214332309028,-1.0,-1.7080425473532057,-2.938487155955327,-3.876000057971485,-3.5937468710585563,102514.58733660376,-1.8130899549800885,103143.00099095074,-2.4113079082839923,102519.95423833292,102314.41626549512,17.659798750003535,13.300021644188375,12.004873968056375,40.96197864873684,48.884320046780815,0.0,3982.7134215615984,0.47863966568148286,102209.20480897294,107964.18411495046,96454.22550299541,11509.958611955051,46.87322775596918,51.57634547064439,-1.0,1230.4177355220454,1567.6992005851498,-337.2814650631044
2025-02-02,2781,100661.5363872362,101430.6658330409,96216.0778118839,97688.9793048889,63091816853.4,1935746524005.4,-0.3416237841297957,54.0,54.0,2812.5,6040.529785,21478.05078,-2966.9263463256066,1.0,-2.9475929178029436,-6.727744459842045,-4.863066123796111,-3.363973123675057,101801.22766113398,-4.039487981356701,102900.09904856271,-5.064251435962639,101312.21050497191,101697.69133741411,31.405655865790756,18.47305999321763,13.852927118102446,31.28750358639803,42.958539265441104,0.0,4070.704492131509,0.48780495300400906,102367.82749287525,107353.50993784159,97382.14504790891,9971.36488993268,36.06095352034953,46.40454815387943,0.0,758.9163901472202,1405.942638497564,-647.0262483503438
2025-02-03,2781,97681.1032562505,102514.1746801738,91242.8926025841,101405.4230656902,115400897748.03,2009571185330.52,-0.4502521968026201,69.0,54.0,2833.899902,5994.569824,21297.58008,3716.443760801296,-1.0,3.804363385968257,-0.9761278788891103,-0.6683158962705216,-0.5991562568341213,101703.76076551575,-0.2933398898723039,102856.43910462924,-1.4107196900555987,101335.51364515148,101658.72223451758,43.73136261694497,25.689717885711158,17.23486733741922,48.91852586464746,50.97526047353616,37.69335819884275,4585.031613094934,0.3425668310580714,102611.39643542738,106811.08484989297,98411.70802096179,8399.376828931185,46.36231635467755,46.3904708874788,0.0,677.3262878516252,1260.2193683683763,-582.8930805167511
2025-02-04,2781,101398.717040286,101745.6133048196,96208.1065468762,97871.8178338929,73002130210.71,1939247972759.58,-0.3621303353990827,10.0,54.0,2853.300049,6037.879883,21566.91992,-3533.6052317972935,-1.0,-3.4846314180931204,-2.7659458223631916,-3.4151522946820556,-7.795324054240549,101209.38099595674,-3.297681627157841,102265.40730656915,-4.296261647406572,100469.58969233684,101153.80164776753,43.73136261694498,30.84447352320654,21.123326247644165,38.07988844967216,44.562424897065135,9.182209129677151,4653.065570507511,0.3259887636474629,102479.76265506228,107101.3500845225,97858.17522560206,9243.17485892045,45.46843807933467,46.08312661809742,0.0,323.80060170189245,1072.9356150350795,-749.1350133331871
2025-02-05,2781,97878.0097544626,99113.2078252824,96174.8255591031,96615.4445401536,49125911241.12,1915013611807.15,-0.0207324669831294,19.0,54.0,2871.600098,6061.47998,21658.16016,-1256.3732937392924,-1.0,-1.2836926109532354,-1.0989312943733065,-6.83466458826646,-6.789596056851066,100196.84290277629,-3.574362483753916,101762.71982784946,-5.058114893551811,99506.05340429104,100548.68736675223,43.809726439117085,34.548831499180984,24.959184890940396,34.874661509275086,42.514504266966675,0.0,4530.588160710027,0.32938325157678605,102322.68942716022,107512.52645392738,97132.85240039307,10379.674053534312,42.1129345397848,44.759729258659874,0.0,-57.091744709192426,846.930143086225,-904.0218877954175
2025-02-06,2781,96610.6402284928,99168.6060063579,95707.3499191183,96593.3003285625,45302471947.11,1914349686277.64,0.2895149635754043,28.0,54.0,2856.0,6083.569824,21774.07031,-22.144211591104977,-1.0,-0.022919950010580337,-4.745429378082089,-7.773885490253852,-7.086243888064447,99033.69968697827,-2.4642110373835253,101236.51473437344,-4.586501637273771,98777.86513535891,100021.30242832686,44.96904743994713,37.5260360536856,28.549713794581884,34.814404107852695,42.47745079051297,0.0,4454.207280415703,0.35764732164109403,101929.25231247746,107606.38375670908,96252.12086824584,11354.262888463243,39.827293111132676,43.11558387615081,0.0,-356.627545176525,606.2186054336751,-962.8461506102001
2025-02-07,2781,96581.3172874407,100154.143334761,95653.8866516577,96529.082494532,55741290456.48,1913405359442.93,-0.0319666430641909,54.0,54.0,2867.300049,6025.990234,21491.31055,-64.2178340304963,-1.0,-0.06648269995129796,-1.3719325635084934,-5.737945447803039,-7.909218435539545,98194.27903127637,-1.6958182830732658,100644.34316359028,-4.088914031034223,98215.66947515217,99555.67310382081,38.48217711809717,37.79921921494605,31.192429628971645,34.61206949377585,42.36214532289771,0.0,4457.496524180741,0.35710135357518946,101535.30307205152,107570.3767347278,95500.22940937524,12070.147325352562,38.16247969248027,41.46454914826063,0.0,-592.3652487462241,366.50183459769517,-958.8670833439193
2025-02-08,2781,96533.2608441032,96877.8073359892,95702.4923701161,96482.4498744429,22447526395.12,1912426186151.71,0.0221242229386986,43.0,54.0,2867.300049,6025.990234,21491.31055,-46.63262008910533,1.0,-0.04830939949288515,-0.13765362913114032,-4.146260221663656,-7.86155123103981,97598.07106316613,-1.143077088071953,100056.32919988495,-3.5718673211590843,97782.36457497484,99145.91000657037,38.48217711809717,37.9943500444178,33.13583546195626,34.44248480126922,42.272409199681654,0.0,4223.054936918847,0.35872206465908874,101304.9452408576,107749.46845516935,94860.42202654586,12889.046428623493,37.255662596027925,40.061586964183064,0.0,-774.0294099600724,138.39558568614163,-912.424995646214
2025-02-09,2781,96481.315261394,97325.2820426549,94745.2612271789,96500.0947902698,27732901800.43,1912827391516.37,-0.2523400418220027,19.0,36.0,2867.300049,6025.990234,21491.31055,17.644915826895158,1.0,0.018288212882100474,-0.09649275671880231,-1.2170098644480376,-6.020891993802923,97428.23041822056,-0.95263521052024,99614.72903967727,-3.126680441169394,97461.79712879857,98793.13464439694,41.43418317174555,38.97715950936858,34.804785189788355,34.58397286699382,42.322195807033864,0.30085108534341615,4105.695334790589,0.35712364340528346,101029.11686633316,107808.88317650916,94249.35055615717,13559.532620351994,40.058389432774845,40.06052112038032,0.0,-906.1304612056701,-70.5096236922208,-835.6208375134494
2025-02-10,2781,96499.4620926385,98333.2200725747,95320.8420255399,97437.5572620868,40078962390.78,1931740792090.75,-0.018271023514627,11.0,36.0,2914.300049,6066.439941,21756.73047,937.4624718170089,-1.0,0.9714627471138382,0.9411409951050276,-3.9128733786091607,-4.555038920089505,96861.39244627721,0.5948343310562604,99282.57660589648,-1.8583515928817045,97455.73716212063,98612.39099342223,34.13522581366981,37.593749882026074,35.60163224471342,42.3025152938861,45.03449923217376,16.690789517205122,4027.6012291987654,0.4390396271220982,100593.68157910078,107102.89587850789,94084.46727969368,13018.428598814207,45.025498407108515,41.71551354928972,1.0,-924.5188380583859,-241.31146656545388,-683.207371492932
2025-02-11,2781,97438.1312083266,98492.9012816126,94875.0388502221,95747.4311295895,37488783271.89,1897964794815.03,-0.0524616195605351,7.0,36.0,2912.5,6068.5,21693.51953,-1690.126132497302,1.0,-1.7345735874219614,-0.761816004682625,-2.170580613827855,-5.5116042748688425,96557.90863137673,-0.839369362152759,98883.64481366673,-3.1716202310169828,97028.66065398784,98230.39634491116,35.715408636852516,37.05708095483363,36.01747473331919,33.89141444207563,41.26676796646791,0.0,3998.334167476469,0.3765960812443966,100198.39967346881,106883.15406610402,93513.6452808336,13369.508785270416,43.33857879029286,42.256535296290764,0.0,-1063.2147242189676,-405.69211809615666,-657.5226061228109
2025-02-12,2781,95745.6944569594,98151.0269256076,94101.2033270052,97885.8630551901,49340445529.78,1940242365476.66,-0.0025364373946309,67.0,36.0,2909.0,6051.970215,21719.25977,2138.4319256005983,-1.0,2.2334091895440444,1.4360278794876669,1.314922806682839,-5.609612345015003,96739.39699066766,1.1851077225890028,98468.11994672197,-0.5913151300612938,97242.9612542884,98184.45857294835,38.4747030164354,37.462115829576994,36.430229332249986,48.89174433244936,47.2770553141456,34.23840023404863,4002.011984538097,0.3754540820547856,99894.68424436697,106409.61054265978,93379.75794607417,13029.85259658561,45.3953369890538,43.302802527211774,0.0,-989.1760357646126,-522.3889016298479,-466.78713413476476
2025-02-13,2781,97888.7464885097,98111.0874246068,95269.7078995683,96623.8690084382,37147280859.99,1915447210572.84,-0.0151293783410824,73.0,36.0,2925.899902,6115.069824,22030.71094,-1261.9940467519045,1.0,-1.289250569349698,-0.8350868766752395,0.03164679100073897,-7.744698884546852,96743.76394493562,-0.12393040296185559,97888.73181595695,-1.292143420446859,97088.18819282584,97976.37996434698,38.47470301643539,37.75142645439368,36.80771422429105,42.285651958253474,44.39007530086779,26.90071456913777,3919.1096544351863,0.3149224791552484,99484.90347051407,105720.56367585182,93249.24326517631,12471.320410675515,44.15579150898075,43.58713218780143,0.0,-1020.5677375337837,-622.024668810635,-398.5430687231486
2025-02-14,2781,96623.3708675579,98819.468963167,96342.8060263559,97508.9699033175,32697987276.92,1932948924495.69,0.0317275255918502,25.0,36.0,2883.600098,6114.629883,22114.68945,885.1008948793024,1.0,0.9160271721286639,1.839776538071125,1.0151214364241046,-4.78107112562991,96883.7478604764,0.645332222016726,97539.0134458764,-0.030801564930288905,97193.38362044875,97914.05862287639,32.43943705091061,36.23371519625566,36.64371450199522,48.031230994155834,46.841865191901285,57.42495265227259,3816.077732684441,0.3705202568979916,99124.61969736406,104903.97408954325,93345.26530518488,11558.708784358372,48.20364817247612,45.12597084935966,0.0,-962.9256393800606,-690.2048629245202,-272.72077645554043
2025-02-15,2781,97508.3827694604,97975.0372487157,97240.197119082,97580.3493821008,17047266288.41,1934520637924.95,0.0008105045493516,34.0,36.0,2883.600098,6114.629883,22114.68945,71.37947878330306,-1.0,0.07320298722679475,-0.3121121513910974,1.1379266478894756,-3.0555149737273246,97040.59064728467,0.5562195481455837,97319.33085522542,0.2682083041278637,97290.12506086176,97869.56405743964,32.439437050910605,35.14963572615707,36.21683485175575,48.513479547688256,47.04463634634349,59.513548325540874,3595.9893059882193,0.40268818215343427,98869.51231481023,104434.04541181978,93304.97921780068,11129.066194019106,51.29530362666641,47.18241510846191,0.0,-901.09685060427,-732.3832604604702,-168.71359014379982
2025-02-16,2781,97580.4905830129,97725.5973030704,96060.9797534292,96175.0320402609,16536755396.23,1906779638967.32,0.0666437310857612,63.0,36.0,2883.600098,6114.629883,22114.68945,-1405.3173418398947,-1.0,-1.4401642858820063,-0.46451976388783844,-0.33685225979868116,-1.5497625990163466,96994.15311156912,-0.8445056171231307,97211.19176489484,-1.0658852194096007,97011.35180571154,97643.62645514913,37.68302251285915,35.87346052235766,36.11872790049915,39.98982515620854,43.52452653560192,23.255500969797886,3458.0341651233125,0.4334858518858359,98573.87935007238,104046.00405122696,93101.7546489178,10944.249402309157,48.84793562155934,47.73758861282772,0.0,-954.491662659042,-776.8049409001846,-177.6867217588574
2025-02-17,2781,96179.0045652885,97032.2382535096,95243.5431921376,95773.3841866043,27336550689.63,1898793608528.55,0.0081663244030311,42.0,36.0,2883.600098,6114.629883,22114.68945,-401.64785365661373,-1.0,-0.41762175185808825,-1.7799241633196239,-1.7079380089611962,-5.553981935894569,96756.4141007859,-1.0159842355852893,96808.90327353157,-1.0696527405144125,96701.85990093472,97394.26081934315,41.09593560132482,37.36559625920542,36.47497600298666,37.77670344499186,42.544704205713664,21.26248156403928,3338.795645343342,0.506842436294021,98295.9247483623,103742.74801937539,92849.10147734922,10893.646542026167,44.37881815631218,46.61799846065587,-1.0,-1017.4880898423144,-824.9415706886107,-192.54651915370368
2025-02-18,2781,95773.8162428381,96695.378399656,93388.8322011121,95539.5436031828,37325720482.36,1894092344724.63,-0.5174063875669365,20.0,36.0,2931.600098,6129.580078,22164.60938,-233.84058342149365,1.0,-0.24416030132743405,-2.0914106086325934,-0.2171207352031579,-2.3829885684441,96726.71588272779,-1.227346828340917,96642.31225705227,-1.1410826460115007,96411.28082649673,97146.96519052176,48.04820053224223,40.417768908644504,37.60148826174604,36.408107881595534,41.95255545672991,11.410228007267941,3336.4921132072072,0.39521619484037873,97887.7413689006,102828.42243629045,92947.06030151076,9881.362134779687,42.78697897517131,45.34099196549435,0.0,-1073.9029077758896,-874.7338381060666,-199.169069669823
2025-02-19,2781,95532.5321463391,96855.5972199515,95011.9690766763,96635.6132123525,28990872861.84,1915897477169.6,-0.5565971226477232,30.0,36.0,2919.399902,6144.149902,22175.59961,1096.0696091697027,1.0,1.1472418307985288,0.47889890163881343,-1.2772527143502632,0.020875205092618643,96548.10876232243,0.09063300270902894,96643.75287649504,-0.008422338640905327,96467.36392296066,97078.78492676586,46.44028370503814,42.138487421899825,38.8977737360757,46.923356828510414,45.76306767732365,74.81006232743697,3229.858962960014,0.4730293962884524,97482.7568875608,101248.18250619543,93717.33126892617,7530.851237269264,48.453445248472704,46.3784763931538,1.0,-1018.428593155797,-903.4727891160128,-114.9558040397842
2025-02-20,2781,96632.6791870311,98767.1937355485,96442.6707214109,98333.937829345,31668022770.75,1949797317941.17,-0.0063303112886456,56.0,36.0,2940.0,6117.52002,22068.06055,1698.3246169924969,-1.0,1.7574521033570711,2.673554520900856,1.7698202715909384,1.8020271539141097,96792.40430816625,1.5926182763999062,96768.08412655094,1.6181509812122317,96934.00739955674,97246.13864710975,28.507188532897004,38.243830596470445,38.710932839045626,59.13769697285163,51.117583124394244,100.0,3165.1921041017445,0.5562410646314252,97279.20242480579,100288.4730006431,94269.93184896847,6018.541151674639,62.65543247677263,51.80412842102674,0.0,-827.8809058899787,-888.354412470806,60.473506580827234
2025-02-21,2781,98340.6700379587,99497.9667673705,94852.9586202686,96125.5440549653,49608706469.55,1905832099166.45,-0.1638909744930916,31.0,36.0,2937.600098,6013.129883,21614.08008,-2208.3937743796996,1.0,-2.2458103714022792,0.6133590654529453,-1.4187677807733001,-0.418048560224904,96594.77204411593,-0.48576954965671587,96739.25995229617,-0.634402100691594,96731.89156340888,97096.7260348238,35.573109801907606,37.48076751230963,38.35945703140677,43.834420341328745,44.908919171984024,36.973094582792,3270.8932581823365,0.4407769044591484,97052.68434499332,99644.86748459135,94460.5012053953,5184.366279196052,56.70263715914169,53.43696466706505,0.0,-845.3250247196847,-879.7485349205817,34.423510200897
2025-02-22,2781,96134.2019122491,96950.1593791318,95765.3403944205,96577.7615471497,18353824476.55,1914928937300.34,-0.0122963899074999,51.0,36.0,2937.600098,6013.129883,21614.08008,452.217492184398,-1.0,0.47044466341414903,-0.05986578165099177,-1.027448498903416,0.09878653872370524,96451.5452105515,0.1308598388161335,96746.06792891808,-0.17396715481196207,96693.35905934407,97027.53076980059,35.573109801907606,36.93572245219477,37.95267572306049,47.10448616202883,46.346013786685695,51.5616803156725,3121.8879422634805,0.44474826071358764,96997.12345710637,99579.49910475474,94414.747809458,5164.751295296737,55.20154586899896,54.025158401043015,0.0,-813.2844071224972,-866.4557093609648,53.17130223846755
2025-02-23,2781,96577.8030806053,96671.8742938271,95270.4528059821,96273.9197465574,16999478976.16,1909022572746.19,-0.0468746770230155,43.0,56.0,2937.600098,6013.129883,21614.08008,-303.8418005923013,-1.0,-0.3146084520130099,-2.0949207651611457,0.10282055976347237,-0.23437805341430806,96465.6720257367,-0.19877773632069126,96729.9125686529,-0.47140828517948774,96588.49923114739,96927.04930003484,37.792859990509406,37.18061889171324,37.732088056961274,45.04853010835984,45.487434591893084,42.84586156333538,2998.9974730614863,0.45555111639474033,96740.54829114972,98293.09836890078,95187.99821339866,3105.100155502121,52.542963222187566,53.53109334142453,-1.0,-803.1512522998237,-853.7948179487365,50.64356564891284
2025-02-24,2781,96277.9637903407,96503.4544271125,91371.7407133849,91418.1736674415,44046480529.18,1812835768648.78,-0.1670793509068696,62.0,56.0,2947.899902,5983.25,21352.08008,-4855.746079115896,-1.0,-5.0436775524448585,-4.897106626342829,-4.5474121606448925,-6.177683188890304,95843.49909442772,-4.617241094908552,96299.95659760681,-5.069351121895137,95295.91784022092,96192.53254902238,51.86342169482909,41.375705406889196,38.773121585512115,24.836827117604642,34.490712104119424,0.0,3151.334356801452,0.3624353448824146,96417.86608282715,99186.67279859327,93649.05936706104,5537.613431532227,35.21910757757993,47.42709808680966,0.0,-1173.4124018743169,-917.7183347338527,-255.6940671404642
2025-02-25,2781,91437.1140051059,92511.0797388523,86008.2349127652,88736.1734415255,92139104127.7,1759577092442.84,-0.272584849869885,115.0,56.0,2904.5,5955.25,21087.25,-2682.0002259159955,-1.0,-2.933771391750295,-8.119455224478244,-7.120999227204439,-7.3226587965316785,94871.58907133384,-6.4670737465935435,95799.15247703083,-7.372694698106827,93655.98174054705,95198.35133468946,63.94552717266813,47.82422591139746,41.35915139290793,19.266559286337525,30.154491612059786,0.0,3390.7279754768956,0.3272942109479221,96023.90252789576,100431.55375646552,91616.25129932599,8815.302457139536,30.22018279823735,41.69145965728555,0.0,-1664.0795548323222,-1066.9905787535467,-597.0889760787754
2025-02-26,2781,88638.893456738,89286.2519247124,82131.9013643001,84347.019721982,64597492134.27,1671143630991.63,-0.0206763651250515,19.0,56.0,2916.800049,5956.060059,21132.91992,-4389.1537195435085,1.0,-4.946295912157883,-12.388505688740159,-12.716423150714496,-13.83125500520399,93116.07571556662,-9.417338441506791,94832.09223894452,-11.056460180741047,91328.74123590579,93751.50711966178,69.83785270096577,54.11383356555984,45.003346299379906,13.490079638607284,24.684979051872773,0.0,3659.5581744284336,0.22314970892711294,95411.58849756673,102229.6281633245,88593.54883180896,13636.079331515532,24.398602450602993,35.927173921724695,0.0,-2379.6734287041763,-1329.5271487436728,-1050.1462799605035
2025-02-27,2781,84076.8619070145,87000.7810169214,83144.9590529622,84704.2245822833,52659591953.61,1679717102161.05,-0.1141603172119027,25.0,56.0,2883.199951,5861.569824,20550.94922,357.20486030130996,-1.0,0.42349434690009957,-7.344217036737155,-13.860640128859247,-12.336128276041137,91168.97382312924,-7.090953171621477,93980.68906564776,-9.870607010430222,89672.61207250017,92545.20278134465,69.83785270096577,58.60641046139011,48.88993605995426,15.884596903264509,25.863533756883854,4.458715841154183,3673.5770172308644,0.21913195061319013,94820.3456019543,103120.1793878244,86520.51181608418,16599.667571740225,21.203186558777343,31.019178134075574,0.0,-2884.7101399657404,-1640.5637469880865,-1244.146392977654
2025-02-28,2781,84705.6284802187,85036.3222274563,78248.9161015268,84373.0103295802,83610570575.92,1673219380516.41,0.1320262665708299,89.0,56.0,2836.800049,5954.5,20884.41016,-331.2142527031101,1.0,-0.3910244788102202,-4.917006157382375,-12.226233766401274,-13.471539681694845,89490.04043378853,-5.717988369883791,93042.40623895223,-9.317682398612117,88347.71163677018,91455.57712110938,75.66387838615539,63.47997272560876,53.058517964426976,15.422797193843309,25.465611171853595,2.9532925240322565,3895.99339234869,0.14320252113216037,94214.87362471115,103688.01228674776,84741.73496267454,18946.27732407322,23.742309206120275,28.593555158090474,0.0,-3273.941632342685,-1967.2393240590063,-1306.7023082836786
2025-03-01,2781,84373.8643718367,86522.3023454015,83794.2324922408,86031.9123977154,29190628396.31,1706160579762.37,0.0353451074030218,27.0,56.0,2836.800049,5954.5,20884.41016,1658.9020681351976,1.0,1.9661525192181006,1.997572269046377,-10.919541911608476,-11.834797741053936,87983.4905552979,-2.218118587095537,92217.51788292469,-6.707625218304256,87768.76182700647,90732.42182465683,65.23213001173606,63.98058909307371,56.179109715468904,27.7042258746893,31.176988021563147,24.56061064539331,3812.5702788504277,0.15648955937012976,93691.46450508342,103770.3759757588,83612.55303440805,20157.82294135075,28.037373217520916,28.408161177900617,0.0,-3409.2511390390137,-2255.641687055008,-1153.6094519840058
