date,name,open,high,low,close,volume,marketCap,daily_weighted_sentiment,comment_volume,ETH_trends,gold_spot,gspc_spot,ndx_spot,price_change,target,percent_change_24h,percent_change_3d,percent_change_7d,percent_change_14d,ma_7d,price_vs_ma7d,ma_14d,price_vs_ma14d,close_7_ema,close_14_ema,dx,adx,adxr,rsi_7,rsi,stochrsi,atr,mfi,boll,boll_ub,boll_lb,boll_width,kdjk,kdjd,kdj_signal,macd,macds,macdh
2025-01-08,2781,3381.6155298419,3413.682862577,3209.2146838422,3326.3292760284,34337730881.99,400750347872.92,0.0449195826053619,21.0,59.0,2664.5,5918.25,21180.9707,-55.248039545300344,-1.0,-1.6337949539363739,-8.469059100747423,-0.8103433585050612,-4.777977757808904,3534.9615186263286,-5.901966442876652,3442.4798280090004,-3.3740372575480744,3474.0300431644837,3483.6573203253624,20.69571962756205,14.96747058385611,15.120537985442681,35.972779846097026,42.43802890422563,6.17378544140105,176.2941105992308,0.539568433164892,3434.15495543451,3683.021314459898,3185.2885964091224,497.7327180507755,47.5583434185661,59.995109807121864,0.0,-19.574521516837194,-21.710194583562618,2.135673066725424
2025-01-09,2781,3326.359608307,3355.8622246894,3159.3840691968,3219.4307348981,28815726275.84,387883732074.99,0.0956663767310188,17.0,59.0,2683.800049,5918.25,21180.9707,-106.89854113029969,1.0,-3.2137089343703074,-12.719708351422533,-6.7208219528190005,-3.355976194363164,3501.824096088243,-8.064178937645499,3434.4944603234994,-6.261874284844302,3410.380216097888,3448.4271089347553,24.09806980391727,17.5762132181593,15.82215948050457,30.160646942376474,38.82341712300278,0.0,177.73583078319461,0.5301792512246407,3421.498821846625,3687.3112616925537,3155.6863820006965,531.6248796918571,35.12961354160378,51.70661105194917,0.0,-38.94778124097547,-25.157711915045194,-13.79006932593028
2025-01-10,2781,3219.496658042,3320.5005471421,3196.1103062498,3267.4900400932,26503845189.53,393692820976.69,-0.3110277871181073,34.0,59.0,2708.5,5827.040039,20847.58008,48.05930519510002,1.0,1.4927889168151687,-3.3737887628674468,-9.362516337820425,-1.8452497772387888,3453.6070077680147,-5.389060401377213,3430.106829526993,-4.740866611907169,3374.6576720967164,3424.3021664223666,24.09806980391726,19.439600814090145,16.855714147243308,35.61680057287401,41.24629811968838,12.278593517955601,173.9254248996638,0.6093049424188688,3418.012200274615,3690.231258204203,3145.7931423450273,544.4381158591759,29.584287582937314,44.332503228945214,0.0,-49.848624437265244,-30.095894419489206,-19.752730017776038
2025-01-11,2781,3267.5225598779,3317.6541897689,3219.6988283325,3282.2177217399,11772144560.87,395461602229.57,-0.0024639309621324,31.0,59.0,2708.5,5827.040039,20847.58008,14.727681646699693,-1.0,0.45073378850390977,-1.3261331223699102,-10.265693666032083,-3.4045873558857687,3399.965727266629,-3.4632115430584545,3421.8436473021284,-4.080429731858534,3351.5476845075127,3405.3575737979145,24.098069803917262,20.770591954040746,17.974250663471146,37.366238613598796,42.00432405781013,16.120091463168816,168.4989830599592,0.6056413728460963,3418.24632698306,3689.9642637915376,3146.5283901745825,543.4358736169552,26.727222713652093,38.46407639051417,0.0,-56.646238681981686,-35.40596327198771,-21.240275409993977
2025-01-12,2781,3282.1504541993,3298.0183618609,3224.5104778881,3265.9511514899,11647743556.47,393534082007.43,-0.004946106197034,44.0,63.0,2708.5,5827.040039,20847.58008,-16.26657024999986,-1.0,-0.49559692954728174,1.444988894698862,-10.13049009273258,-2.4947561134408436,3347.372511331886,-2.432396142537159,3415.874919528693,-4.389029796778362,3330.14855125311,3386.7700508234075,24.098069803917266,21.721299911148325,19.044836162807485,36.10217825368037,41.36946830538646,12.902791175944852,161.71389441163473,0.6098113164551138,3410.75461404171,3690.890211183394,3130.6190169000256,560.2711942833685,23.894941390267782,33.60769805709871,0.0,-62.62408056680442,-40.84958673095105,-21.77449383585337
2025-01-13,2781,3266.0953628314,3335.1935020261,2920.5927049425,3135.4997200989,39911742769.2,377826468144.96,-0.0450289855905845,80.0,63.0,2673.5,5836.220215,20784.7207,-130.45143139099991,1.0,-3.9942860545078562,-4.039501830907966,-14.995117904617072,-6.581261458016574,3268.3565657031572,-4.064943433602209,3400.096849593586,-7.782046841586678,3281.4863434645576,3353.267340059976,43.857442787305025,28.04591216147881,21.616572162427865,27.42262913580339,36.59290550570434,0.0,179.77726967434805,0.5057570737094143,3392.92711206088,3695.7422320077144,3090.1119921140457,605.6302398936687,24.630483586742255,30.615293233646554,0.0,-77.00028406061665,-48.07972619688418,-28.92055786373247
2025-01-14,2781,3135.6702801681,3254.7515220954,3126.8060094801,3223.6846292978,22847737223.63,388437673735.93,-0.6190305345872154,55.0,63.0,2677.5,5842.910156,20757.41016,88.18490919889973,1.0,2.812467455621981,-1.7833397234560011,-4.669202314219845,-3.266198224977368,3245.800467663743,-0.6813677731047219,3392.3220573132,-4.97115029664857,3267.035914922868,3335.9896452916128,43.85744278730502,32.563492340286295,24.74426364181599,38.99050013084266,41.509360094272346,22.385094289082485,176.07499654130655,0.5071607262671242,3379.44957948719,3687.4171603856694,3071.4819985887107,615.9351617969587,28.691016086134447,29.973867517809182,0.0,-80.35150641919245,-54.53408224134584,-25.817424177846604
2025-01-15,2781,3223.6846886379,3473.1015449816,3186.1398329913,3450.5376123693,25991614660.71,415750919856.32,0.276998288773074,35.0,63.0,2712.5,5949.910156,21237.84961,226.85298307150015,-1.0,7.037071213784163,5.651843898375297,3.7340962374357467,2.89349387807043,3263.5445157124423,5.729754742323056,3399.253017169386,1.508701910121988,3312.911339284476,3351.2627075686937,18.2149980243329,28.463922535728184,25.807023325790905,58.731461725541465,51.85192026190791,69.47577322698442,183.99548569540357,0.5674380932403538,3385.4151659809004,3694.071120155183,3076.7592118066177,617.3119083485653,41.75964208477656,33.90245904013164,1.0,-63.96489881360458,-56.4202455557976,-7.544653257806978
2025-01-16,2781,3450.305230733,3458.180650757,3265.6758172563,3308.3452690441,26395516474.98,398632884531.63,0.023776344931805,30.0,63.0,2746.399902,5937.339844,21091.25,-142.1923433252,1.0,-4.12087504322447,5.512535939239305,2.7618091975758707,-4.144629034088787,3276.2465920190143,0.9797393487803541,3389.0353440536283,-2.380915712522928,3311.7698217243824,3345.540382432063,18.2149980243329,25.535658389615243,25.729490486883577,47.49358427620977,46.32283582659279,44.301315864025845,184.6032969283889,0.4937310017445078,3384.38658587089,3693.9709992855687,3074.8021724562113,619.1688268293574,51.233206948366714,39.67937500954333,0.0,-61.74041594504479,-57.48427963364704,-4.256136311397746
2025-01-17,2781,3308.1910716378,3525.5433592391,3307.3109709423,3474.107275649,28200207229.11,418566494049.26,-0.1101613358879276,43.0,63.0,2744.300049,5996.660156,21441.16016,165.76200660489985,-1.0,5.010420410345939,7.76821169401265,6.323423576523157,-3.631124326758828,3305.7633399555566,5.0924376121766315,3379.6851738617856,2.7938135338009333,3352.354185205537,3362.6826348610352,11.127632672549572,21.419079613310764,24.497944523005632,58.33607850640585,52.66019484467019,73.15592574759833,187.00537736204654,0.502205434692893,3388.19683600894,3700.3468290185933,3076.0468429992866,624.2999860193067,64.65462946854691,48.004459829211186,0.0,-46.07082039017723,-55.201587784953084,9.130767394775852
2025-01-18,2781,3473.5637639912,3493.060140111,3228.3336912167,3305.7895906773,32420094038.2,398307983549.0,-0.0766474836402469,39.0,63.0,2744.300049,5996.660156,21441.16016,-168.3176849716997,-1.0,-4.84491904298655,-4.194941135349895,0.7181689618354969,-9.621249729823134,3309.130749803757,-0.10096787885021637,3354.548238535193,-1.4535086214525241,3340.7130365734774,3355.0968956365195,17.38160973849771,20.265516791935603,23.288679456985623,46.87024578623471,46.638819081233535,45.740018250365694,192.556887791049,0.43245026271774223,3386.010648526905,3699.9089354643666,3072.112361589443,627.7965738749235,64.32778637668548,53.445568678369284,0.0,-46.69609296605404,-53.50048882117328,6.804395855119239
2025-01-19,2781,3305.3979695991,3444.2066474488,3127.6230137731,3208.9643743573,57242875398.88,386687337500.24,-0.1275731013249024,77.0,73.0,2744.300049,5996.660156,21441.16016,-96.82521631999998,1.0,-2.928958836129736,-3.0039456769128114,-1.7448753667550387,-11.698601033327972,3300.989781641957,-2.787812546298833,3324.1811464869215,-3.4660196617559604,3307.775871019433,3335.6125594659165,24.66210688386293,21.521685389629123,22.783824009169482,41.40814553068991,43.55363497422942,31.69287596717392,201.415948951083,0.3522703402321772,3378.6392322852503,3702.240365521859,3055.0380990486415,647.2022664732176,58.77473316759587,55.22195684144481,0.0,-54.37777478253429,-53.67594601344549,-0.7018287690887988
2025-01-20,2781,3208.9338275588,3444.2827459666,3147.5229798998,3278.0353650873,52383187335.91,395057207035.2,-0.062505210408436,97.0,73.0,2744.300049,5996.660156,21441.16016,69.07099072999972,1.0,2.152438689626579,-5.6438070273771785,4.545866933896714,-11.130909077245176,3321.3520166403,-1.3041873109498625,3294.854291171729,-0.5104603906003992,3300.3407445364,3327.9356002154204,24.65316821205358,22.416394767464684,22.678844225825255,46.5884101039063,46.283451943799605,60.31226695217394,208.22622722898262,0.3906064146584157,3375.914414478455,3702.0580014166476,3049.7708275402624,652.2871738763852,58.87857234152756,56.44082867480572,0.0,-54.26656252351904,-53.7940693154602,-0.4724932080588431
2025-01-21,2781,3278.4361082006,3365.7781281242,3202.4925822768,3327.4062612887,32804001145.6,400934387859.02,-0.3544510835162897,84.0,73.0,2755.0,6049.240234,21566.50977,49.37089620140023,-1.0,1.5061123722832415,0.653903402453726,3.217486941751302,-1.601946347212524,3336.169392639,-0.26267045581183457,3290.9849301513714,1.1067000278136638,3307.107123724475,3327.8650216918577,24.65316821205358,23.05547289449008,22.786452416872347,50.255974433393405,48.21138459303256,72.31138272434966,205.0161760961095,0.46808149264201127,3374.609518823755,3701.3389429141716,3047.8800947333384,653.4588481808332,61.668179910677054,58.18327908676283,0.0,-49.622590566945746,-52.95977356575731,3.3371829988115636
2025-01-22,2781,3327.2374136111,3364.7460014243,3223.3859900143,3240.2245269346,22171220980.66,390482951804.65,-0.0106455444700681,55.0,73.0,2767.600098,6086.370117,21853.0,-87.18173435410017,1.0,-2.620110906455253,0.974150814109942,-6.095081667296743,-2.5885816450681665,3306.1246661483287,-1.9932744789839765,3284.8345909303857,-1.358061197935407,3290.3864745270066,3316.179622390874,24.653168212053572,23.511957270936794,22.993739518033617,44.027677688764435,45.13104678934825,53.13989873162672,200.4693039507554,0.48211640373571496,3364.0511105372507,3693.9654931275577,3034.1367279469437,659.828765180614,50.59359252075609,55.65338356476058,-1.0,-52.37331697481795,-52.84248224756945,0.46916527275149633
2025-01-23,2781,3240.4753073635,3346.7325186278,3184.0667965696,3334.7142017869,32419520084.49,402178405888.02,-0.0228397074369978,74.0,73.0,2763.100098,6118.709961,21900.92969,94.48967485230014,-1.0,2.9161459049164007,1.7290489694912425,0.7970429504299936,3.580864953519458,3309.8916565401573,0.7499503857685126,3293.069124279586,1.264628100280906,3301.46840634198,3318.6508996436805,27.985446435880785,24.790097032349365,23.50698452212383,51.61061310817619,48.93891830288538,76.83942534874197,197.76904631502174,0.5543422349630862,3350.5363377098547,3660.427073974152,3040.6456014455575,619.7814725285943,51.07685422017913,54.127873783233426,0.0,-46.39396233800244,-51.55277826565605,5.158815927653613
2025-01-24,2781,3334.8083465932,3424.8998535904,3277.3231574435,3309.554998792,25578325670.73,398836213929.28,-0.0969168744507552,92.0,73.0,2777.300049,6101.240234,21774.00977,-25.15920299490017,1.0,-0.754463545374251,-0.5364918226061888,-4.736534130951952,1.2873783296245334,3286.3841884177286,0.7050548276106186,3296.073764186643,0.4090088866285887,3303.4900544544853,3317.438112863455,16.91530861108185,22.54015748341579,23.23074822535011,49.526317180689844,47.98403654151148,70.89640819613395,194.183876243624,0.5539962288018214,3333.128753386975,3607.4388517866487,3058.818654987301,548.6201967993475,49.29147095691635,52.51573950779439,0.0,-43.18757793573786,-49.87973819967242,6.692160263934554
2025-01-25,2781,3309.7117569653,3349.2983595287,3270.2731113874,3317.2695057658,13744316078.39,399754944021.83,-0.1087899724642435,53.0,73.0,2777.300049,6101.240234,21774.00977,7.714506973800326,-1.0,0.23309801398121444,2.3777666698945765,0.3472669622069935,1.0679298875797771,3288.0241762875144,0.8894499526249391,3298.577463045636,0.5666698123531624,3306.934917282314,3317.415631917101,17.607508315061512,21.13082914960028,22.630771346564444,50.24512711245762,48.317032265058415,72.96891536596108,185.95825525879405,0.523586703895017,3317.2870455236102,3552.173386789131,3082.4007042580893,469.77268253104194,48.74745089541979,51.25964330366952,0.0,-39.56788518094845,-47.81736759592763,8.249482414979177
2025-01-26,2781,3317.2915898188,3359.3124804246,3233.9221508927,3236.1341830842,14471528756.78,389947457706.7,0.0474998359122021,64.0,59.0,2777.300049,6101.240234,21774.00977,-81.13532268160043,-1.0,-2.4458465777525085,-2.9561759340538507,0.8466846482937829,-0.9129643103234386,3291.905577534214,-1.6941978782936267,3296.447679588086,-1.8296512599715458,3289.2347337327856,3306.5781054060394,21.250569295882197,21.165040619966543,22.211991138965043,42.77119658431367,45.05049195337771,52.63853951495301,181.63197255832634,0.5200769915683316,3294.6631877028203,3453.9592346147383,3135.3671407909023,318.59209382383597,42.3961427053375,48.305143104225515,0.0,-42.75335909157866,-46.80456589505784,4.051206803479182
2025-01-27,2781,3235.8552197218,3250.3965059762,3024.091649225,3178.9205191584,39412486481.55,383113389153.51,-0.3975094612952572,71.0,59.0,2737.5,6012.279785,21127.2793,-57.213663925799665,-1.0,-1.767963276209772,-3.947191682304174,-3.0236051442434686,1.384812723189488,3277.7463138300855,-3.015053186230457,3299.5491652351925,-3.6559129758623845,3261.6561800891895,3289.557093906343,38.22910124048208,26.04048651154241,23.305846959701434,38.10776922358795,42.85051422031272,12.027387689450984,184.82289442716163,0.5203537694357665,3284.5303478820547,3446.3106771852845,3122.750018578825,323.5606586064596,40.546512282648365,45.71893283036646,0.0,-49.325934733979466,-47.308839662842175,-2.017095071137291
2025-01-28,2781,3179.0869218388,3222.7374082538,3040.0923133513,3077.1126333315,20718206193.57,370740830465.15,-0.0299946270518832,53.0,59.0,2766.800049,6067.700195,21463.03906,-101.80788582690002,1.0,-3.2025929938585884,-7.2395948540472705,-7.522184197016612,-4.546722549538806,3241.9900812647716,-5.085686377823499,3289.0797369518855,-6.44457175175763,3215.5202933997675,3261.2311658296812,38.22910124048209,29.522947862668033,25.082161503406173,31.074114761359823,39.18368745593825,0.0,184.66733724721647,0.4711243966807871,3272.06951574721,3457.0250820613524,3087.113949433068,369.9111326282846,31.237109056795468,40.891658239176124,0.0,-62.034694458511694,-50.254010621976086,-11.780683836535609
2025-01-29,2781,3076.380017521,3177.9805623929,3055.1815883672,3112.998910374,22727786058.31,375160006592.26,0.0446843750680813,33.0,59.0,2769.100098,6039.310059,21411.46094,35.88627704249984,1.0,1.1662321571780376,-3.8050113420465714,-3.926444464049572,-9.782206134641447,3223.8149931846856,-3.4374206660418385,3264.9698296665074,-4.654588777870274,3189.889947643326,3241.466865102247,38.229101240482095,32.0104202563292,27.061664004241326,35.936734943073404,41.097074760317156,14.19794646481433,180.24816657166284,0.46468148847997703,3266.7479245210047,3463.80890720415,3069.6869418378596,394.12196536629017,28.218738145063305,36.667351541138515,0.0,-68.42202948661543,-53.88761439490397,-14.534415091711459
2025-01-30,2781,3113.2899117718,3282.9862695081,3093.1238207439,3247.7799513503,19958405782.39,391410452938.78,-0.3019478580887437,51.0,59.0,2823.0,6071.169922,21508.11914,134.78104097630012,1.0,4.329620563860304,2.166126261317469,-2.606947557605277,-1.8306830989045841,3211.3958145508864,1.1329695528205077,3260.6437355455214,-0.3945167040173179,3204.36244857007,3242.3086099353213,21.813843882883248,29.097112721058924,27.643220780474927,51.064086124432976,47.74648866838025,63.53872680396099,180.9349012844058,0.5203085154359633,3265.76242008386,3463.004833397764,3068.520006769956,394.4848266278077,37.41559616568752,36.91676641598818,1.0,-61.89485181017426,-55.48906187795803,-6.40578993221623
2025-01-31,2781,3247.8671705984,3437.5689837467,3214.9355101578,3298.2651884844,30128115902.13,397569451843.83,0.0175322191065857,50.0,59.0,2812.5,6040.529785,21478.05078,50.48523713409986,-1.0,1.554453746569573,7.187015280407993,-0.34112774411426683,-5.061504243036097,3209.7829845069427,2.7566413182618636,3248.083586462336,1.5449603030911994,3227.8381335486524,3249.769487075201,2.5136146626555256,21.501827561515096,25.888537003629263,55.64143191801365,50.02233404210602,100.0,183.9133718237989,0.5213857979788146,3266.564793421085,3464.2191874839245,3068.9103993582457,395.3087881256788,47.04679958471814,40.29344413889817,0.0,-52.048300129234576,-54.80090952821334,2.7526093989787626
2025-02-01,2781,3298.8223501537,3329.6551659404,3103.9189869704,3118.3286253641,19917507078.5,375857159372.64,-0.0485820900607409,24.0,59.0,2812.5,6040.529785,21478.05078,-179.93656312029998,-1.0,-5.455491079023378,0.17120837955768575,-5.99712745846902,-5.670686538606729,3181.362858735272,-1.9813594415391753,3234.693517511393,-3.5974008516521945,3200.4607565025144,3232.244038847048,13.155520515917111,19.117168405629954,23.95386026134375,40.060221942931236,42.85767421426634,33.897098951605415,186.9007162056789,0.5392519420984989,3259.183667114795,3467.6636028104795,3050.70373141911,416.95987139136923,38.96164244000446,39.84951023926693,-1.0,-58.09453363248576,-55.45963434906782,-2.634899283417944
2025-02-02,2781,3118.6116927808,3161.8942509515,2755.4747161084,2868.6928684244,42060930305.44,345669689993.68,-0.054156919739585,65.0,82.0,2812.5,6040.529785,21478.05078,-249.63575693970006,1.0,-8.005434543017486,-11.672191115296792,-11.354328772288724,-10.603779482626718,3128.8712423552997,-8.315406860112502,3210.388409944757,-10.643433064419664,3117.5187844829857,3183.7705494573484,36.56275667620076,24.101622197221616,23.996077957308852,27.565968747094743,35.303006449340074,0.0,202.58063676617485,0.5666621004542152,3245.8433245310703,3513.417022140523,2978.2696269216176,535.1473952189053,31.507297560219758,37.06877267958454,0.0,-82.08352540859869,-60.784412560974,-21.29911284762469
2025-02-03,2781,2868.0786325622,2919.4772778708,2159.2805472236,2884.5666311078,92453553253.49,347599890746.0,-0.1665992506497499,102.0,82.0,2833.899902,5994.569824,21297.58008,15.873762683399946,-1.0,0.5533447953987025,-12.542913736014672,-9.259554816693838,-12.003187585165708,3086.8206869195005,-6.552180263296751,3182.2835003747928,-9.355447722741527,3059.280746139189,3143.876693677399,57.61373061246662,33.67651031586305,26.76191577403862,29.204012420031347,36.07465163064791,5.242394236045606,242.41036941816304,0.404883454084341,3228.88742462157,3541.553140834325,2916.221708408815,625.3314324255098,39.91781309269904,38.01845281728937,1.0,-98.67661181344556,-68.36285241146832,-30.313759401977237
2025-02-04,2781,2883.8184480283,2888.249973705,2636.1657920424,2735.0512076664,48795275984.79,329660191677.39,-0.2164814766578716,135.0,82.0,2853.300049,6037.879883,21566.91992,-149.5154234413999,1.0,-5.18328894985447,-12.291116932967515,-11.116311504488552,-17.80230627422339,3037.9547689673427,-9.970640919183445,3139.9724251160574,-12.895693421087639,2978.2233615209916,3089.366628875921,57.613730612466604,40.51571611489263,30.691573014282625,23.391179461841304,32.181265619435464,0.0,243.1013561948941,0.4164270395926387,3193.113104386425,3558.312012447491,2827.9141963253596,730.3978161221312,41.62597925442745,39.22096162966873,0.0,-122.47952794584307,-79.18618751834327,-43.2933404274998
2025-02-05,2781,2735.2257599192,2824.4002452398,2701.1049959141,2787.7789694742,31960764447.39,335986076952.44,-0.2221219311831361,85.0,82.0,2871.600098,6061.47998,21658.16016,52.72776180780011,-1.0,1.927852818989395,-2.820584240328272,-10.4471588414635,-13.963401415531962,2991.494777410229,-6.809833313912314,3107.654885297457,-10.293160844101877,2930.612263509294,3049.1549409556837,57.61373061246662,45.40086311419949,34.89422732854459,29.19000463659188,34.851608565468894,14.967393671559707,234.54377497262385,0.4765258146486262,3167.0847894079297,3569.9629862742386,2764.206592541621,805.7563937326177,44.139714029184795,40.86054576284075,0.0,-135.52655548212897,-90.45426111110042,-45.07229437102855
2025-02-06,2781,2787.6586259853,2857.1419983154,2662.445884065,2688.4008590972,29500645692.02,324089046456.96,-0.0663333889722565,46.0,82.0,2856.0,6083.569824,21774.07031,-99.37811037700021,-1.0,-3.564777246158213,-6.800528366899394,-17.223429562108482,-19.381371343408517,2911.583478516928,-7.66533472478044,3061.489646533907,-12.186511486625571,2870.0594124062704,3001.0543967078784,58.723042750748014,49.20720015321336,38.98364813559281,25.024851806246645,32.27240966690823,0.510866531720436,231.69751282530484,0.40603762262092435,3127.79946858034,3556.993392754539,2698.6055444061412,858.3878483483977,43.22410042501945,41.648397316900315,0.0,-152.13172097576535,-102.7897530840334,-49.34196789173194
2025-02-07,2781,2688.897410239,2798.0288447888,2564.9681842454,2622.2111776681,29526663418.39,316152808964.11,-0.2747518235697018,67.0,82.0,2867.300049,6025.990234,21491.31055,-66.18968142909989,1.0,-2.462046580781385,-4.12570081620437,-20.49726059556043,-20.76846649699984,2815.0043341146,-6.84876943562999,3012.3936593107715,-12.952572796609335,2808.0973537217274,2950.541967502568,61.46182673598371,52.708522034004886,42.90504067799626,22.527104511721078,30.645679566065155,0.0,231.79488054064714,0.34395191363211175,3093.6205479298796,3569.4711062070037,2617.7699896527556,951.7011165542481,40.887693801921685,41.3948294785741,-1.0,-168.68785909988628,-115.969374287204,-52.71848481268228
2025-02-08,2781,2623.0018923393,2665.4845163946,2591.7785058427,2632.308332463,17059263074.01,317313322582.68,0.0163903651061092,26.0,82.0,2867.300049,6025.990234,21491.31055,10.097154794900234,-1.0,0.3850626097887222,-5.576863830080581,-15.585922822497622,-20.648342623722847,2745.5728637001566,-4.12535149711933,2963.4678612177145,-11.174729886175921,2764.1500984070453,2908.1108161639536,61.46182673598373,55.209466234570264,46.42059083701741,23.879287111075016,31.215278930909392,2.939616668855522,220.50281611636487,0.3441230156486046,3064.787745835165,3579.5055495462398,2550.06994212409,1029.4356074221496,39.59338819834075,40.79434905182965,0.0,-178.9313526190358,-128.56176995357038,-50.36958266546543
2025-02-09,2781,2632.5781153429,2695.2224396452,2530.4358200444,2628.7211134175,17517088275.7,316846464961.68,0.0200976327775572,49.0,55.0,2867.300049,6025.990234,21491.31055,-3.5872190455002055,1.0,-0.13627655245629366,-2.2198975825257317,-8.3651950910556,-18.769712110262514,2711.2911844134574,-3.0454150948681686,2920.0812133843788,-9.977808104494189,2730.2928521596587,2870.8588557977564,63.241869361516464,57.504438556554895,49.58740447117097,23.707780006212417,31.117500234490734,2.4349955200418263,216.52308704693792,0.3445254160366986,3032.322033251675,3571.724742657235,2492.919323846115,1078.80541881112,39.76568630795912,40.45146147053947,0.0,-185.20393785034548,-139.8902035329254,-45.313734317420085
2025-02-10,2781,2628.6502482734,2692.8086863671,2564.0185430528,2661.1668048351,19414208112.74,320790228234.34,-0.0037003658690188,27.0,55.0,2914.300049,6066.439941,21756.73047,32.445691417599846,-1.0,1.2342766698220986,1.4856022085010911,-7.744658204927813,-16.28709214977078,2679.376923517357,-0.6796400507306022,2883.098805218429,-7.697689721269025,2713.0113403285186,2842.8999156693994,63.24186936151646,59.14370450082963,52.3177759082163,29.082548989207368,33.156968632329736,12.96038523765688,210.25644711682048,0.4053596929069887,2999.010060428995,3543.9437300033187,2454.0763908546714,1089.8673391486473,43.196387381987705,41.36643677435555,1.0,-185.41951020227498,-148.9960648667953,-36.42344533547967
2025-02-11,2781,2661.315754875,2724.9023095725,2565.397275361,2602.7820070465,21156550491.95,313746757408.99,-0.4081126184594226,57.0,55.0,2912.5,6068.5,21693.51953,-58.384797788599826,1.0,-2.1939548352444493,-1.1216894712661962,-4.836077666449057,-15.414795712936124,2660.4813234288004,-2.1687547991480765,2849.2180461980715,-8.649251659781179,2685.454007008014,2810.884194519677,58.79154185882642,59.04308660311443,54.23929324961576,25.33543088816404,31.357763851787197,3.6749599194356857,206.63134560839848,0.40823378828528945,2967.13793443459,3527.0290795403794,2407.246789328801,1119.7822902115786,48.244376082198585,43.65908321030322,0.0,-188.13283940310612,-156.82341977405747,-31.309419629048648
2025-02-12,2781,2602.8281094306,2794.8673942088,2551.1746066302,2736.9020036463,26919387954.35,329929838676.92,-0.017015158104321,85.0,55.0,2909.0,6051.970215,21719.25977,134.11999659979983,-1.0,5.1529477396377255,4.115342996129323,-1.8249999869069944,-12.081498180881646,2653.213185453386,3.1542440182247553,2822.353981431807,-3.0276846330295,2698.316006167585,2801.019902403226,49.239597591712354,56.242089742713844,54.81152081907236,44.499979659689345,39.48177311385941,45.60175007878704,209.2785918611915,0.40905077598110073,2937.2473245275596,3478.016415932599,2396.47823312252,1081.538182810079,51.3969416704456,46.238369363684015,0.0,-177.41567286151712,-160.9418703915494,-16.473802469967723
2025-02-13,2781,2737.028655675,2756.4433329237,2615.6676678024,2675.9025200229,19481004624.97,322572193660.31,-0.0181428665768119,70.0,55.0,2925.899902,6115.069824,22030.71094,-60.99948362340001,1.0,-2.228778507309803,0.5537313617856032,-0.4648986415849099,-17.608256713624826,2651.4277084427713,0.9230804785736735,2781.50559347985,-3.796615534568595,2692.7126346314135,2784.337584752515,49.23959759171236,54.24137769957056,54.648622784928996,39.16576959665888,37.318457053625814,34.437201199058975,204.38552498276343,0.3611658337331133,2905.564700589105,3428.443488570306,2382.6859126079044,1045.7575759624015,49.106373427547155,47.19437071830506,0.0,-171.86325669372445,-163.1261476519844,-8.737109041740041
2025-02-14,2781,2675.9395139342,2790.0236747888,2666.2680202999,2726.0916324155,17732289901.14,328622196510.61,-0.0463552544815371,17.0,55.0,2883.600098,6114.629883,22114.68945,50.18911239260024,-1.0,1.8755956921842953,4.737608644718017,3.9615594515076236,-17.347712308476382,2666.2677734066856,2.243730341171908,2740.6360537606424,-0.5306951036123472,2701.057384077435,2776.571457774246,44.404359815292764,51.43080116120548,53.72924517815085,45.443296322713884,40.22075370646555,78.40712689643044,198.62624777273237,0.3333654432580847,2876.00580692159,3366.740111616395,2385.2715022267853,981.4686093896098,52.70004656068457,49.02959599909823,0.0,-161.55082782158343,-162.81108368590424,1.2602558643208113
2025-02-15,2781,2726.074681712,2738.6811731312,2668.5316681696,2693.5597988453,10803019356.54,324709649978.64,-0.4199799322713526,63.0,55.0,2883.600098,6114.629883,22114.68945,-32.53183357019998,-1.0,-1.1933506997112375,-1.5836228240271755,2.3269107811921153,-13.621682559810488,2675.0179828898717,0.6931473385983465,2710.295423295014,-0.6174834044241553,2699.1829877694013,2765.5032365837196,44.40435981529276,49.4232464909447,52.49895983894909,42.153844307331056,38.96147678960956,86.84838468725079,189.44933646788502,0.34328611788596,2848.877087709645,3315.1660200464958,2382.588155372794,932.5778646737017,55.453273553873046,51.17082185068983,0.0,-154.2253863104752,-161.09394421081845,6.868557900343262
2025-02-16,2781,2693.5623832114,2724.09637428,2655.2975549889,2663.3158479393,10593602116.57,321059394507.96,0.0093020614222846,47.0,61.0,2883.600098,6114.629883,22114.68945,-30.24395090600001,1.0,-1.122824558005553,-0.4703710987010057,1.3160290890205761,-7.15925440278663,2679.960087821557,-0.6210629761947836,2695.6256361175074,-1.198600716112157,2690.216202811876,2751.8782514311297,45.21563740147619,48.221072465382264,51.27670630364428,39.08522431455336,37.77729980319673,74.48109677857136,180.83144142108767,0.3740988417947346,2823.09685414869,3269.127865156417,2377.065843140963,892.0620220154542,53.7192476112745,52.02029710421805,0.0,-149.14114874060397,-158.70338511677556,9.562236376171597
