,date,name,open,high,low,close,volume,marketCap,daily_weighted_sentiment,comment_volume,XRP_trends,gold_spot,gspc_spot,ndx_spot
50,2025-05-26,2781,2.3429504818,2.358088468,2.2987526334,2.3106609885,1930678300.36,135602447157.96,0.478970319884164,10.0,24.0,3363.600098,5802.819824,20915.66016
49,2025-05-27,2781,2.3106436,2.3520432783,2.2724517473,2.3186721873,2373797283.2,136071784418.37,0.0031473203184636,18.0,24.0,3299.100098,5921.540039,21414.99023
48,2025-05-28,2781,2.3186410304,2.3214115199,2.2305306823,2.2742527354,2373668637.45,133467187561.3,0.2688598157995838,35.0,24.0,3293.600098,5888.549805,21318.16992
47,2025-05-29,2781,2.2742591244,2.3111256054,2.2440184285,2.2442464859,2465662897.97,131705865634.61,0.0224937359378126,16.0,24.0,3317.100098,5912.169922,21363.94922
46,2025-05-30,2781,2.2442333547,2.2506266083,2.1384529278,2.1386344491,3891788508.83,125670773077.92,0.0,4.0,24.0,3288.899902,5911.689941,21340.99023
45,2025-05-31,2781,2.1387229971,2.2038747837,2.0855254219,2.1750603498,2684904446.27,127808736098.29,-0.049135941458054,48.0,24.0,3288.899902,5911.689941,21340.99023
44,2025-06-01,2781,2.1751078347,2.1871604995,2.1289671089,2.1791835347,1763611232.67,128048228693.93,0.0,14.0,25.0,3288.899902,5911.689941,21340.99023
43,2025-06-02,2781,2.1791836298,2.2030581778,2.1388541206,2.1977551453,2150527408.45,129139485815.74,-0.0652257576584816,6.0,25.0,3370.600098,5935.939941,21491.75
42,2025-06-03,2781,2.1977551453,2.2807046751,2.1861346218,2.2468442663,2528637429.12,132023705873.85,0.0310546659308371,29.0,25.0,3350.199951,5970.370117,21662.58008
41,2025-06-04,2781,2.2468401283,2.2642590414,2.1981955622,2.2023099489,2010134792.02,129407745239.45,-0.0275918352995475,20.0,25.0,3373.5,5970.810059,21721.91992
40,2025-06-05,2781,2.2023205075,2.2252906356,2.0647316868,2.097633623,3283496874.94,123386964036.53,0.0,7.0,25.0,3350.699951,5939.299805,21547.42969
39,2025-06-06,2781,2.0976453168,2.1888461611,2.0886660333,2.1624064513,2160226660.9,127196342279.64,-0.5268811861173712,16.0,25.0,3322.699951,6000.359863,21761.78906
38,2025-06-07,2781,2.1624068179,2.191050085,2.151816734,2.1785463188,1225984727.64,128145694395.59,0.0275994260624618,43.0,25.0,3322.699951,6000.359863,21761.78906
37,2025-06-08,2781,2.1785448031,2.2942091409,2.169209399,2.2654948668,2668252038.21,133259788220.08,0.2702219684918721,11.0,25.0,3322.699951,6000.359863,21761.78906
36,2025-06-09,2781,2.2654886881,2.3278306082,2.2255003276,2.3203752908,2876210477.47,136483582135.74,-0.0286093163864774,19.0,25.0,3332.100098,6005.879883,21797.86914
35,2025-06-10,2781,2.3203738286,2.3248296845,2.2680077427,2.3052851101,2753743743.89,135597909689.54,-0.2718124674277359,10.0,25.0,3320.899902,6038.810059,21941.91992
34,2025-06-11,2781,2.3053164046,2.3354946788,2.2572199593,2.2708730565,3016488242.3,133571963920.9,0.614824651547198,19.0,25.0,3321.300049,6022.240234,21860.80078
33,2025-06-12,2781,2.2708730565,2.2712198129,2.1762383987,2.1947688718,2658926569.68,129093368287.32,0.0228223717765302,40.0,25.0,3380.899902,6045.259766,21913.32031
32,2025-06-13,2781,2.1947319123,2.1947392324,2.0890587071,2.149029809,4448865757.78,126538937763.23,-0.076655250797092,44.0,25.0,3431.199951,5976.970215,21631.03906
31,2025-06-14,2781,2.1490344211,2.1783882234,2.1139412508,2.1414056379,2001104712.62,126089436358.05,0.0,5.0,25.0,3431.199951,5976.970215,21631.03906
30,2025-06-15,2781,2.1414004548,2.174967893,2.1402328742,2.1671772907,1527791411.64,127607221928.6,-0.0174962339709647,22.0,27.0,3431.199951,5976.970215,21631.03906
29,2025-06-16,2781,2.1671772907,2.3356787282,2.1541461001,2.2417722881,4685110425.52,131994788228.05,0.0,1.0,27.0,3396.399902,6033.109863,21937.57031
28,2025-06-17,2781,2.2416921489,2.2549794286,2.1460601934,2.1607135552,3965189618.56,127226290376.74,-0.084665194490916,27.0,27.0,3386.600098,5982.720215,21719.08008
27,2025-06-18,2781,2.160707859,2.1802636387,2.1209646431,2.1696645964,2800813548.63,127878105493.63,0.0147828669383608,34.0,27.0,3389.800049,5980.870117,21719.68945
26,2025-06-19,2781,2.1696815301,2.1820757744,2.1464015885,2.1659375448,1758762457.72,127657633401.38,-0.4118460838240806,17.0,27.0,3389.800049,5980.870117,21719.68945
25,2025-06-20,2781,2.1659408255,2.1784219094,2.0892825925,2.120346886,2626675895.9,124970251711.49,-0.1323461318627382,26.0,27.0,3368.100098,5967.839844,21626.39063
24,2025-06-21,2781,2.1203445727,2.1439802506,2.026770951,2.0575582661,2455229797.02,121280987389.67,0.0,13.0,27.0,3368.100098,5967.839844,21626.39063
23,2025-06-22,2781,2.0577495833,2.0883618477,1.9131479032,2.0140278042,5108058031.63,118708582577.12,-0.179838084714589,45.0,27.0,3368.100098,5967.839844,21626.39063
22,2025-06-23,2781,2.0141041196,2.1685560089,1.967336468,2.1663085144,4568812690.67,127679304490.19,0.0,1.0,27.0,3377.699951,6025.169922,21856.33008
21,2025-06-24,2781,2.1663085144,2.2160276129,2.1343366099,2.1908162514,3574001223.83,129123456714.59,0.0069668179014289,21.0,27.0,3317.399902,6092.180176,22190.51953
20,2025-06-25,2781,2.1908111483,2.2256378754,2.1726627604,2.1858717516,2632853073.58,128977916899.98,0.0,2.0,27.0,3327.100098,6092.160156,22237.74023
19,2025-06-26,2781,2.1858608907,2.2118205816,2.1003409511,2.1058551718,3042625706.48,124257085993.26,0.0,3.0,27.0,3333.5,6141.02002,22447.28906
18,2025-06-27,2781,2.1058543291,2.1504563565,2.0720657609,2.1426189787,3072597386.84,126426861797.88,-0.0131204804346333,39.0,27.0,3273.699951,6173.069824,22534.19922
17,2025-06-28,2781,2.1426267332,2.2066616484,2.1364735129,2.1860441181,2047303024.97,128988479009.64,-0.0130049010802959,46.0,27.0,3273.699951,6173.069824,22534.19922
16,2025-06-29,2781,2.1860398927,2.2182368011,2.1789139879,2.2070729799,1525772807.62,130229431179.61,-0.0036186533123922,31.0,27.0,3273.699951,6173.069824,22534.19922
15,2025-06-30,2781,2.2070710031,2.3205645741,2.1717327728,2.2387500819,3788425438.28,132096294648.1,0.0,30.0,27.0,3294.399902,6204.950195,22679.00977
14,2025-07-01,2781,2.2387097824,2.2523212975,2.1514197081,2.1721949084,3188065836.42,128170649786.91,-0.0687528850595935,51.0,27.0,3336.699951,6198.009766,22478.13086
13,2025-07-02,2781,2.1721796835,2.2791694367,2.1626443356,2.233768952,3852349881.37,131945660262.11,0.0293093217406303,48.0,27.0,3348.0,6227.419922,22641.89063
12,2025-07-03,2781,2.2337854757,2.3084436374,2.229186539,2.2576579712,3715918883.62,133354300268.14,-0.1164685501449409,29.0,27.0,3331.600098,6279.350098,22866.9707
11,2025-07-04,2781,2.2576331686,2.2671817748,2.2005138656,2.2211386495,2085461653.45,131198677048.08,0.0901471972465515,11.0,27.0,3332.5,6279.350098,22866.9707
10,2025-07-05,2781,2.2211393587,2.233455556,2.2036286071,2.2185215409,1176056923.05,131044171696.9,-0.1324305205295483,24.0,27.0,3332.5,6279.350098,22866.9707
9,2025-07-06,2781,2.218523647,2.2868767573,2.2115423028,2.2725408419,2494482032.19,134235050123.29,0.0040362939231064,38.0,33.0,3332.5,6279.350098,22866.9707
8,2025-07-07,2781,2.2725438995,2.3485226048,2.2579669817,2.2740782383,4447363877.26,134325544186.24,-0.327123578082132,25.0,33.0,3332.199951,6229.97998,22685.57031
7,2025-07-08,2781,2.2740759265,2.3197077463,2.2500700712,2.3112337183,3096977786.69,136520387606.95,-0.0850509206453959,20.0,33.0,3307.0,6225.52002,22702.25
6,2025-07-09,2781,2.3112337182,2.4232493906,2.2990658676,2.4056362045,5095934678.89,142096571410.75,0.2984257946817583,54.0,33.0,3311.600098,6263.259766,22864.91016
5,2025-07-10,2781,2.4056362045,2.5580556443,2.3972945588,2.5466827954,6049788224.92,150424885302.6,-0.1879189901664608,48.0,33.0,3317.399902,6280.459961,22829.25977
4,2025-07-11,2781,2.5466311154,2.9642700708,2.5175474201,2.7348638215,15789098842.82,161716132888.19,-0.2561502575952807,49.0,33.0,3356.0,6259.75,22780.59961
3,2025-07-12,2781,2.7348501228,2.8412537025,2.6699100994,2.737635692,8647115362.32,161880848121.03,0.0241631598652157,37.0,33.0,3356.0,6259.75,22780.59961
2,2025-07-13,2781,2.737635692,2.8785003391,2.7268965062,2.8359410298,7159804375.13,167692753827.96,-0.0754978735445525,93.0,63.0,3356.0,6259.75,22780.59961
1,2025-07-14,2781,2.8359232948,3.02179172,2.8271822527,2.9549770079,12393161327.29,174727083425.54,0.5318164130051931,3.0,63.0,3351.5,6268.560059,22855.63086
0,2025-07-15,2781,2.9548838266,2.9574734877,2.8085020669,2.9189517238,8879749638.27,172602125935.74,-0.0340894405723463,46.0,63.0,3329.800049,6243.759766,22884.58984
